game_id,names,min_players,max_players,min_time,max_time,year,avg_rating,geek_rating,num_votes,age,mechanic,owned,category,designer,weight
114031,Copycat,2,4,95,95,2012,6.8002,6.32531,1935,12,"Auction/Bidding, Deck / Pool Building, Hand Management, Worker Placement",2306,"Card Game, Political",Friedemann Friese,2.7089999999999996
75358,Paris Connection,3,6,30,30,2010,6.78132,6.3251800000000005,1945,8,"Route/Network Building, Stock Holding",2806,"Economic, Trains",David V. H. Peters,1.8162
120217,City of Horror,3,6,90,90,2012,6.7437,6.32454,2484,13,"Area Movement, Simultaneous Action Selection, Voting",4101,"Horror, Negotiation, Zombies",Nicolas Normandon,2.4222
98,Axis & Allies,2,5,180,180,1981,6.55553,6.3242199999999995,9292,12,"Area Movement, Dice Rolling, Partnerships",12655,"Economic, Wargame, World War II","Larry Harris, Jr.",3.0379
223750,Hardback,1,5,45,90,2018,7.5561300000000005,6.3234699999999995,754,10,"Deck / Pool Building, Press Your Luck",3001,"Card Game, Word Game","Jeff Beck (II), Tim Fowers",2.2
162388,BattleCON: Fate of Indines,2,2,15,15,2015,8.22365,6.32344,498,10,"Hand Management, Point to Point Movement, Simultaneous Action Selection, Variable Player Powers",1656,"Card Game, Fighting, Print & Play","D. Brad Talton, Jr.",3.1538
176083,Hit Z Road,1,4,30,60,2016,6.8424,6.32332,1909,12,"Auction/Bidding, Card Drafting, Dice Rolling, Player Elimination, Press Your Luck",3341,"Fighting, Zombies",Martin Wallace,1.9394
903,Hamsterrolle,2,4,30,30,2000,6.8254600000000005,6.3233,1802,7,Partnerships,1748,Action / Dexterity,Jacques Zeimet,1.0774
172996,The King Is Dead,2,4,30,50,2015,7.1554899999999995,6.3230900000000005,1125,12,"Area Control / Area Influence, Hand Management, Partnerships",1791,"Medieval, Political",Peer Sylvester,2.5610000000000004
217085,Unearth,2,4,30,60,2017,7.044910000000001,6.322830000000001,1515,8,"Dice Rolling, Set Collection, Worker Placement",3053,"Card Game, Dice, Exploration","Jason Harner, Matthew Ransom",1.88
73316,Magnum Sal,2,4,90,90,2010,7.026660000000001,6.32281,1331,10,"Modular Board, Pick-up and Deliver, Worker Placement",1475,"Economic, Exploration, Medieval","Marcin Krupiński, Filip Miłuński",2.9588
229265,Wendake,1,4,60,120,2017,7.8510100000000005,6.3224,666,14,"Area Control / Area Influence, Area Movement, Set Collection, Variable Player Powers, Worker Placement",1078,"American Indian Wars, Economic, Farming, Fighting",Danilo Sabia,3.5676
34707,The Hanging Gardens,2,4,45,45,2008,6.776560000000001,6.3224,2027,8,"Set Collection, Tile Placement",1712,Ancient,Din Li Tsan,1.9476
85036,20th Century,3,5,120,120,2010,6.89823,6.32146,1561,13,"Auction/Bidding, Memory, Point to Point Movement, Tile Placement",2008,"City Building, Civilization, Economic, Environmental",Vladimír Suchý,2.9612
39217,Fighting Formations: Grossdeutschland Motorized Infantry Division,2,2,180,180,2011,7.569210000000001,6.32143,783,0,"Dice Rolling, Hex-and-Counter, Simulation, Variable Phase Order",1944,"Wargame, World War II",Chad Jensen,3.2946
33154,Wasabi!,2,4,30,45,2008,6.5451,6.320869999999999,4515,10,"Hand Management, Pattern Building, Set Collection, Tile Placement",4658,Territory Building,"Josh Cappel, Adam Gertzbein",1.9044
11971,Cockroach Poker,2,6,20,20,2004,6.53198,6.31985,4896,8,"Hand Management, Set Collection",7031,"Bluffing, Card Game, Party Game",Jacques Zeimet,1.1264
34297,The Climbers,2,5,45,45,2008,6.903460000000001,6.31954,1576,8,"Modular Board, Tile Placement",2065,"Abstract Strategy, Racing",Holger Lanz,1.8851
41010,My First Carcassonne,2,4,10,20,2009,6.75612,6.31952,2352,4,"Area Enclosure, Modular Board, Tile Placement",4386,"Children's Game, Medieval",Marco Teubner,1.1377
144826,Zombie 15',2,4,15,15,2014,6.94595,6.31949,1560,14,"Action Point Allowance System, Co-operative Play, Grid Movement, Modular Board, Variable Player Powers",3332,"Fighting, Real-time, Zombies","Guillaume Lémery, Nicolas Schlewitz",2.2368
424,1870: Railroading across the Trans Mississippi from 1870,2,6,360,360,1992,7.43738,6.31861,841,14,"Auction/Bidding, Route/Network Building, Stock Holding",1343,"Economic, Trains",Bill Dixon,4.1789
118536,Police Precinct,1,6,90,90,2013,6.9963,6.31808,1418,13,"Co-operative Play, Dice Rolling, Hand Management, Point to Point Movement, Variable Player Powers",2993,"Bluffing, Deduction, Murder/Mystery, Negotiation",Ole Steiness,2.5366
15839,Bonaparte at Marengo,2,2,120,120,2005,7.395789999999999,6.3179099999999995,852,12,"Action Point Allowance System, Area Movement, Secret Unit Deployment",1145,"Napoleonic, Wargame",Bowen Simmons,3.2059
232219,Dragon Castle,2,4,30,45,2017,7.45148,6.31768,918,8,"Card Drafting, Pattern Building, Pattern Recognition, Tile Placement",1389,Abstract Strategy,"Hjalmar Hach, Luca Ricci, Lorenzo Silva",2.0588
187653,Covert,2,4,45,90,2016,7.299169999999999,6.31672,963,10,"Action / Movement Programming, Dice Rolling, Hand Management, Point to Point Movement, Press Your Luck, Set Collection, Variable Player Powers, Worker Placement",1988,"Card Game, Dice, Spies/Secret Agents",Kane Klenko,3.0303
54137,Battle Sheep,2,4,15,15,2010,6.719130000000001,6.3166400000000005,2443,7,"Area Enclosure, Grid Movement, Modular Board",3194,"Abstract Strategy, Animals",Francesco Rotta,1.5052
31624,League of Six,3,5,75,120,2007,6.826060000000001,6.31648,1790,12,"Auction/Bidding, Pick-up and Deliver",2287,Medieval,Vladimír Suchý,2.8878
120,Hoity Toity,2,6,45,45,1990,6.53561,6.31621,4576,12,"Rock-Paper-Scissors, Set Collection, Simultaneous Action Selection",6557,Bluffing,Klaus Teuber,1.8679
13551,Oltre Mare,2,5,60,60,2004,6.67592,6.31572,2612,12,"Card Drafting, Hand Management, Set Collection, Trading",3783,"Bluffing, Card Game, Nautical, Negotiation, Pirates",Emanuele Ornella,2.5139
340,Frank's Zoo,3,7,60,60,1999,6.6213,6.31491,3098,10,"Hand Management, Partnerships, Trick-taking",4377,"Animals, Card Game","Doris Matthäus, Frank Nestel",1.5347
42673,Field Commander: Napoleon,1,1,180,180,2011,7.740010000000001,6.3147400000000005,686,12,"Area Movement, Dice Rolling",1811,"Napoleonic, Wargame",Dan Verssen,2.8023
68182,Isla Dorada,3,6,60,60,2010,6.75108,6.3137,2188,10,"Auction/Bidding, Card Drafting, Hand Management, Point to Point Movement, Set Collection",3012,"Adventure, Exploration, Negotiation","Andrea Angiolino, Bruno Faidutti, Alan R. Moon, Pier Giorgio Paglia",2.1667
1107,Nyet!,2,5,30,30,1997,6.84503,6.31325,1677,10,"Hand Management, Trick-taking",2973,Card Game,Stefan Dorra,1.9186
144568,Dawn of the Zeds (Second edition),1,1,45,90,2013,7.9397,6.3125,584,13,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",1175,"Horror, Zombies",Hermann Luttmann,3.12
183006,Qwinto,2,6,15,15,2015,7.134760000000001,6.312469999999999,1101,8,"Dice Rolling, Paper-and-Pencil, Pattern Building",1756,"Dice, Number","Bernhard Lach, Uwe Rapp",1.3953
177478,IKI,2,4,60,90,2015,7.56791,6.3101400000000005,745,14,"Card Drafting, Pattern Building, Point to Point Movement, Set Collection",1133,Medieval,Koota Yamada,2.9091
29223,Marrakech,2,4,30,30,2007,6.7035800000000005,6.30994,2396,6,"Area Control / Area Influence, Roll / Spin and Move, Tile Placement",2910,Arabian,Dominique Ehrhard,1.3797
143401,Yunnan,2,5,90,90,2013,7.15251,6.309830000000001,1090,12,"Area Movement, Auction/Bidding, Route/Network Building, Worker Placement",1438,"Ancient, Economic, Transportation",Aaron Haag,3.2347
1442,Victory in the Pacific,2,2,300,300,1977,7.18112,6.309819999999999,1091,12,"Area Control / Area Influence, Area Movement, Dice Rolling",2160,"Nautical, Wargame, World War II",Richard Hamblen,2.3819
113289,Snake Oil,3,10,30,30,2010,6.776110000000001,6.309819999999999,2046,10,"Acting, Hand Management, Storytelling",3702,"Card Game, Humor, Party Game",Jeff Ochs,1.1622
38718,Normandy '44,2,4,420,420,2010,7.86568,6.3091099999999996,627,0,"Dice Rolling, Hex-and-Counter",1938,"Wargame, World War II",Mark Simonitch,3.3085
40769,Valdora,3,5,60,60,2009,6.82786,6.30881,1788,10,Pick-up and Deliver,2115,"Fantasy, Medieval, Transportation",Michael Schacht,2.2806
32412,Palastgeflüster,3,5,45,45,2007,6.79485,6.30879,1883,10,"Hand Management, Set Collection",2555,"Bluffing, Card Game, Medieval",Michael Rieneck,1.6519
3353,World War II: Barbarossa to Berlin,2,2,420,420,2002,7.24677,6.3086400000000005,1029,14,"Campaign / Battle Card Driven, Point to Point Movement",2182,"Wargame, World War II",Ted Raicer,3.5839
85325,Kolejka,2,5,60,60,2011,6.76997,6.30834,2354,12,"Hand Management, Memory, Set Collection, Worker Placement",3009,"Economic, Educational",Karol Madaj,2.0312
118695,Riff Raff,2,4,30,30,2012,6.969239999999999,6.30821,1391,8,none,1630,"Action / Dexterity, Party Game, Pirates",Christoph Cantzler,1.2254
1032,B-17: Queen of the Skies,1,2,20,20,1981,6.996230000000001,6.30799,1722,12,"Dice Rolling, Simulation",2989,"Aviation / Flight, Wargame, World War II","Glen Frank, Bruce Shelley",2.3463
119391,Il Vecchio,2,4,60,60,2012,6.96161,6.30764,1345,10,"Area Control / Area Influence, Card Drafting, Point to Point Movement, Set Collection, Variable Player Powers, Worker Placement",2201,"Religious, Renaissance",Rüdiger Dorn,2.6189999999999998
46255,Campaign Manager 2008,2,2,50,50,2009,6.679139999999999,6.30762,2426,10,"Area Control / Area Influence, Card Drafting, Dice Rolling, Hand Management, Simulation",2927,"Card Game, Educational, Political","Christian Leonhard, Jason Matthews",2.2113
35761,Sylla,2,4,60,90,2008,6.77885,6.30741,1897,12,"Auction/Bidding, Card Drafting, Voting",3307,Ancient,Dominique Ehrhard,3.1222
128898,New Amsterdam,2,5,90,90,2012,7.11205,6.307230000000001,1133,12,"Area Control / Area Influence, Auction/Bidding, Set Collection",1439,"Economic, Renaissance",Jeffrey D. Allers,3.2447
183231,Adventure Land,2,4,45,45,2015,7.01347,6.30704,1287,10,"Area Control / Area Influence, Grid Movement",2217,Fantasy,"Michael Kiesling, Wolfgang Kramer",1.9
155969,Harbour,1,4,60,60,2015,6.58705,6.30691,3550,8,"Set Collection, Variable Player Powers, Worker Placement",7575,"City Building, Economic, Fantasy, Humor",Scott Almes,2.0755
5781,"Edel, Stein & Reich",3,5,60,60,2003,6.9297,6.30685,1439,9,"Set Collection, Simultaneous Action Selection",1750,"Bluffing, Card Game, Negotiation",Reinhard Staupe,2.08
182189,Treasure Hunter,2,6,40,40,2015,6.81093,6.306719999999999,1896,8,"Card Drafting, Hand Management, Simultaneous Action Selection",3392,"Adventure, Card Game, Fantasy",Richard Garfield,1.859
12166,Funkenschlag,2,6,180,180,2001,7.57159,6.306030000000001,752,12,"Auction/Bidding, Crayon Rail System, Route/Network Building",1028,"Economic, Industry / Manufacturing",Friedemann Friese,3.5806
249,Lifeboats,3,6,90,90,1993,6.5976,6.30585,3159,12,"Player Elimination, Simultaneous Action Selection, Voting",3399,"Nautical, Negotiation",Ronald Wettering,1.7897
25277,Richard III: The Wars of the Roses,2,2,120,120,2009,7.43946,6.30549,803,12,"Area Movement, Area-Impulse, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Secret Unit Deployment, Simultaneous Action Selection",1343,"Civil War, Medieval, Wargame","Tom Dalgliesh, Jerry Taylor",2.6357
66510,The Red Dragon Inn 3,2,4,60,60,2011,7.189030000000001,6.3045599999999995,1186,13,"Betting/Wagering, Hand Management, Variable Player Powers",3220,"Card Game, Fantasy, Humor, Medieval, Party Game","Cliff Bohm, Geoff Bottone, Jeff Morrow",1.9714
190082,Whitehall Mystery,2,4,45,60,2017,7.86079,6.30396,588,13,"Partnerships, Point to Point Movement, Secret Unit Deployment",1427,"Bluffing, Deduction, Memory, Murder/Mystery","Gabriele Mari, Gianluca Santopietro",2.3226
195528,La Granja: No Siesta,1,4,30,45,2016,6.99119,6.30393,1303,10,"Card Drafting, Dice Rolling",2321,"Dice, Farming","Andreas ""ode."" Odendahl",2.1667
16772,Mall of Horror,3,6,60,60,2005,6.65103,6.30393,2772,14,"Dice Rolling, Simultaneous Action Selection, Voting",2190,"Horror, Negotiation, Zombies",Nicolas Normandon,1.9459
66214,Samarkand: Routes to Riches,2,5,45,45,2010,6.91233,6.30366,1488,8,"Card Drafting, Hand Management, Route/Network Building, Stock Holding",1719,"Economic, Transportation","David V. H. Peters, Harry Wu",2.2734
12589,Razzia!,2,5,45,45,2004,6.81907,6.30362,1717,12,"Auction/Bidding, Press Your Luck",1764,"Card Game, Mafia",Reiner Knizia,1.9649
172737,High Frontier (3rd edition),1,5,120,240,2017,8.57038,6.30355,440,14,"Auction/Bidding, Simulation, Variable Player Powers",1324,"Civilization, Industry / Manufacturing, Science Fiction, Space Exploration",Phil Eklund,4.7297
8481,Crusader Rex,2,2,180,180,2005,7.1668,6.3032900000000005,1061,12,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Secret Unit Deployment, Simultaneous Action Selection",1672,"Arabian, Medieval, Wargame","Tom Dalgliesh, Jerry Taylor",2.9194
58110,Horse Fever,2,6,90,90,2009,7.024430000000001,6.30269,1344,10,"Auction/Bidding, Betting/Wagering, Variable Player Powers",1804,"Animals, Party Game, Racing","Lorenzo Silva, Lorenzo Tucci Sorrentino",2.3367
118063,Android: Infiltration,2,6,30,45,2012,6.60082,6.30258,3302,14,"Dice Rolling, Hand Management, Modular Board, Press Your Luck, Simultaneous Action Selection",4586,"Card Game, Exploration, Science Fiction, Spies/Secret Agents",Donald X. Vaccarino,2.0996
206803,Warsaw: City of Ruins,2,4,45,60,2016,7.47854,6.30248,776,10,"Card Drafting, Simultaneous Action Selection, Tile Placement",926,"City Building, Economic",Filip Miłuński,2.3478
146312,Ghost Fightin' Treasure Hunters,2,4,30,30,2013,7.16633,6.30196,1112,8,"Co-operative Play, Dice Rolling, Roll / Spin and Move",2519,"Adventure, Children's Game, Fantasy",Brian Yu,1.65
40760,Alea Iacta Est,2,5,60,60,2009,6.64571,6.30195,2542,9,"Area Control / Area Influence, Dice Rolling, Set Collection, Worker Placement",2728,"Ancient, Dice","Jeffrey D. Allers, Bernd Eisenstein",1.9108
193737,Star Trek Panic,1,6,90,90,2016,7.19068,6.30158,1115,13,Co-operative Play,2601,"Movies / TV / Radio theme, Science Fiction",Justin De Witt,2.0
133632,Mythotopia,2,4,60,120,2014,6.949089999999999,6.3007800000000005,1420,13,"Area Control / Area Influence, Deck / Pool Building, Hand Management",2816,"Card Game, Fantasy, Medieval, Mythology, Territory Building, Wargame",Martin Wallace,3.117
195856,Bloodborne: The Card Game,3,5,30,45,2016,6.988110000000001,6.30069,1534,14,"Card Drafting, Dice Rolling, Hand Management, Press Your Luck, Set Collection, Simultaneous Action Selection, Variable Player Powers",2853,"Card Game, Fantasy, Horror, Video Game Theme",Eric M. Lang,2.1034
148601,1944: Race to the Rhine,1,3,90,90,2014,7.3608899999999995,6.3001,886,14,"Action Point Allowance System, Pick-up and Deliver, Point to Point Movement, Route/Network Building",1347,"Racing, Transportation, Wargame, World War II","Jaro Andruszkiewicz, Waldek Gumienny",2.8936
1117,You're Bluffing!,3,5,45,45,1985,6.627460000000001,6.29915,3064,10,"Auction/Bidding, Hand Management, Memory, Set Collection, Simultaneous Action Selection, Trading",4705,"Animals, Bluffing, Card Game, Humor",Rüdiger Koltze,1.6205
9027,Oasis,3,5,60,60,2004,6.726960000000001,6.29778,2099,10,"Area Enclosure, Auction/Bidding, Hand Management, Tile Placement",2577,"Animals, Territory Building","Alan R. Moon, Aaron Weissblum",2.318
71882,Conquest of Planet Earth: The Space Alien Game,1,4,60,60,2010,6.92882,6.29626,1474,12,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Co-operative Play, Dice Rolling, Modular Board, Variable Player Powers",2550,"Horror, Miniatures, Science Fiction",Jason C. Hill,2.2157
127997,Qin,2,4,30,30,2012,6.80797,6.29555,1758,8,"Area Control / Area Influence, Area Enclosure, Hand Management, Tile Placement",2125,"Abstract Strategy, Ancient, Territory Building",Reiner Knizia,2.0261
157917,The Lord of the Ice Garden,1,4,90,90,2014,7.701039999999999,6.295319999999999,711,14,"Action / Movement Programming, Action Point Allowance System, Area Control / Area Influence, Variable Phase Order, Variable Player Powers, Worker Placement",1244,"Fantasy, Fighting, Medieval, Mythology, Science Fiction",Krzysztof Wolicki,4.0
123219,OddVille,2,4,45,45,2012,6.88536,6.29484,1558,10,"Card Drafting, Tile Placement, Variable Player Powers, Worker Placement",2373,"Card Game, City Building, Fantasy",Carlo Lavezzi,2.38
23540,1889: History of Shikoku Railways,2,6,210,210,2005,8.031239999999999,6.2937199999999995,499,14,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",496,"Economic, Trains, Transportation",Yasutaka Ikeda,3.8649
62220,Urban Sprawl,2,4,180,180,2011,6.763319999999999,6.29354,1845,12,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Tile Placement",2722,"City Building, Economic",Chad Jensen,3.3228
29972,El Capitán,2,5,90,90,2007,6.822019999999999,6.29319,1681,12,"Area Control / Area Influence, Point to Point Movement",2246,"Economic, Renaissance, Travel","Wolfgang Kramer, Horst-Rainer Rösner",2.9227
174078,Holmes: Sherlock & Mycroft,2,2,20,30,2015,7.004689999999999,6.2931099999999995,1279,10,"Card Drafting, Hand Management, Set Collection, Worker Placement",2360,"Card Game, Novel-based",Diego Ibañez,1.8864
143404,Castellion,1,2,30,30,2015,7.05559,6.29305,1196,10,"Co-operative Play, Tile Placement",3025,"Fantasy, Puzzle",Shadi Torbey,2.0
208895,New York Slice,2,6,30,30,2017,6.9024,6.29287,1485,8,"Area Control / Area Influence, Set Collection",2474,Party Game,Jeffrey D. Allers,1.4615
128667,Samurai Sword,3,7,20,40,2012,6.70602,6.29206,2544,8,"Hand Management, Partnerships, Variable Player Powers",4319,"Bluffing, Card Game, Deduction, Fighting, Medieval",Emiliano Sciarra,1.75
112686,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,2,6,30,30,2012,6.6015,6.2916300000000005,4188,15,"Dice Rolling, Hand Management, Take That",7695,"Fantasy, Fighting, Humor","Rob Heinsoo, Cory Jones",1.5932
9215,Revolution: The Dutch Revolt 1568-1648,2,5,240,480,2004,7.335660000000001,6.29027,872,12,"Area Control / Area Influence, Simulation, Variable Player Powers",1797,"Political, Renaissance, Wargame",Francis Tresham,4.2472
40393,FITS,1,4,45,45,2009,6.60177,6.289969999999999,2803,8,"Pattern Building, Tile Placement",2953,"Abstract Strategy, Puzzle",Reiner Knizia,1.3913
